typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20180101,2018,52,2018,566,NGA,Nigeria,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,63250.052,63250.052,0,FALSE,TRUE
C,A,20180101,2018,52,2018,566,NGA,Nigeria,X,Export,784,ARE,United Arab Emirates,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,,24941.795,24941.795,0,FALSE,TRUE
C,A,20180101,2018,52,2018,566,NGA,Nigeria,X,Export,842,USA,USA,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,38308.257,38308.257,0,FALSE,TRUE
C,A,20180101,2018,52,2018,566,NGA,Nigeria,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,1001,FALSE,,FALSE,0,FALSE,,63250.052,63250.052,0,FALSE,TRUE
C,A,20180101,2018,52,2018,566,NGA,Nigeria,X,Export,784,ARE,United Arab Emirates,0,W00,World,H4,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,,24941.795,24941.795,0,FALSE,TRUE
C,A,20180101,2018,52,2018,566,NGA,Nigeria,X,Export,842,USA,USA,0,W00,World,H4,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,1000,FALSE,,FALSE,0,FALSE,,38308.257,38308.257,0,FALSE,TRUE
C,A,20200101,2020,52,2020,566,NGA,Nigeria,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,2066218.455,2066218.455,6,FALSE,TRUE
C,A,20200101,2020,52,2020,566,NGA,Nigeria,X,Export,784,ARE,United Arab Emirates,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,0,1592963.945,1592963.945,6,FALSE,TRUE
C,A,20200101,2020,52,2020,566,NGA,Nigeria,X,Export,792,TUR,FALSE,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30,FALSE,8,kg,30,FALSE,30,FALSE,0,FALSE,0,473254.51,473254.51,0,FALSE,TRUE
C,A,20200101,2020,52,2020,566,NGA,Nigeria,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,8,kg,107565,FALSE,0,TRUE,0,FALSE,0,1904286.886,1904286.886,6,FALSE,TRUE
C,A,20200101,2020,52,2020,566,NGA,Nigeria,X,Export,784,ARE,United Arab Emirates,0,W00,World,H4,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,8,kg,107535,FALSE,0,TRUE,0,FALSE,0,1431032.376,1431032.376,6,FALSE,TRUE
C,A,20200101,2020,52,2020,566,NGA,Nigeria,X,Export,792,TUR,FALSE,0,W00,World,H4,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30,FALSE,8,kg,30,FALSE,30,FALSE,0,FALSE,0,473254.51,473254.51,0,FALSE,TRUE
C,A,20200101,2020,52,2020,566,NGA,Nigeria,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,8,kg,4400,FALSE,0,TRUE,0,FALSE,0,161931.568,161931.568,6,FALSE,TRUE
C,A,20200101,2020,52,2020,566,NGA,Nigeria,X,Export,784,ARE,United Arab Emirates,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,8,kg,4400,FALSE,0,TRUE,0,FALSE,0,161931.568,161931.568,6,FALSE,TRUE
C,A,20210101,2021,52,2021,566,NGA,Nigeria,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,0,8290482.56,8290482.56,0,FALSE,TRUE
C,A,20210101,2021,52,2021,566,NGA,Nigeria,X,Export,757,CHE,Switzerland,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,148.61,FALSE,8,kg,148.61,FALSE,148.61,FALSE,0,FALSE,0,7336973.944,7336973.944,0,FALSE,TRUE
C,A,20210101,2021,52,2021,566,NGA,Nigeria,X,Export,784,ARE,United Arab Emirates,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,0,577578.593,577578.593,0,FALSE,TRUE
C,A,20210101,2021,52,2021,566,NGA,Nigeria,X,Export,792,TUR,FALSE,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,0,375930.022,375930.022,0,FALSE,TRUE
C,A,20210101,2021,52,2021,566,NGA,Nigeria,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,710811,"Metals; gold, non-monetary, powder",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,16348.61,FALSE,0,FALSE,0,FALSE,0,7914552.538,7914552.538,0,FALSE,TRUE
C,A,20210101,2021,52,2021,566,NGA,Nigeria,X,Export,757,CHE,Switzerland,0,W00,World,H4,HS,TRUE,710811,"Metals; gold, non-monetary, powder",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,148.61,FALSE,8,kg,148.61,FALSE,148.61,FALSE,0,FALSE,0,7336973.944,7336973.944,0,FALSE,TRUE
C,A,20210101,2021,52,2021,566,NGA,Nigeria,X,Export,784,ARE,United Arab Emirates,0,W00,World,H4,HS,TRUE,710811,"Metals; gold, non-monetary, powder",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,16200,FALSE,0,FALSE,0,FALSE,0,577578.593,577578.593,0,FALSE,TRUE
C,A,20210101,2021,52,2021,566,NGA,Nigeria,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,18450,FALSE,0,FALSE,0,FALSE,0,375930.022,375930.022,0,FALSE,TRUE
C,A,20210101,2021,52,2021,566,NGA,Nigeria,X,Export,792,TUR,FALSE,0,W00,World,H4,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,18450,FALSE,0,FALSE,0,FALSE,0,375930.022,375930.022,0,FALSE,TRUE
C,A,20220101,2022,52,2022,566,NGA,Nigeria,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19360.459,TRUE,-1,N/A,0,FALSE,19360.459,TRUE,0,FALSE,,150035854.9,150035854.9,6,FALSE,TRUE
C,A,20220101,2022,52,2022,566,NGA,Nigeria,X,Export,410,KOR,Rep. of Korea,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100,FALSE,8,kg,100,FALSE,100,FALSE,0,FALSE,,48720.819,48720.819,0,FALSE,TRUE
C,A,20220101,2022,52,2022,566,NGA,Nigeria,X,Export,757,CHE,Switzerland,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18910.459,TRUE,-1,N/A,0,FALSE,18910.459,TRUE,0,FALSE,,146221268.8,146221268.8,6,FALSE,TRUE
C,A,20220101,2022,52,2022,566,NGA,Nigeria,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,350,FALSE,8,kg,350,FALSE,350,FALSE,0,FALSE,,3765865.241,3765865.241,0,FALSE,TRUE
C,A,20220101,2022,52,2022,566,NGA,Nigeria,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,710811,"Metals; gold, non-monetary, powder",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18927.309,TRUE,8,kg,190119.019,FALSE,18927.309,TRUE,0,FALSE,,146820803.2,146820803.2,6,FALSE,TRUE
C,A,20220101,2022,52,2022,566,NGA,Nigeria,X,Export,757,CHE,Switzerland,0,W00,World,H6,HS,TRUE,710811,"Metals; gold, non-monetary, powder",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18907.309,TRUE,8,kg,190099.019,FALSE,18907.309,TRUE,0,FALSE,,146041270.1,146041270.1,6,TRUE,FALSE
C,A,20220101,2022,52,2022,566,NGA,Nigeria,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,710811,"Metals; gold, non-monetary, powder",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20,FALSE,8,kg,20,FALSE,20,FALSE,0,FALSE,,779533.1,779533.1,0,TRUE,FALSE
C,A,20220101,2022,52,2022,566,NGA,Nigeria,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100,FALSE,8,kg,100,FALSE,100,FALSE,0,FALSE,,974415.791,974415.791,0,FALSE,TRUE
C,A,20220101,2022,52,2022,566,NGA,Nigeria,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100,FALSE,8,kg,100,FALSE,100,FALSE,0,FALSE,,974415.791,974415.791,0,TRUE,FALSE
C,A,20220101,2022,52,2022,566,NGA,Nigeria,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,333.15,FALSE,8,kg,333.15,FALSE,333.15,FALSE,0,FALSE,,2240635.873,2240635.873,0,FALSE,TRUE
C,A,20220101,2022,52,2022,566,NGA,Nigeria,X,Export,410,KOR,Rep. of Korea,0,W00,World,H6,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100,FALSE,8,kg,100,FALSE,100,FALSE,0,FALSE,,48720.819,48720.819,0,TRUE,FALSE
C,A,20220101,2022,52,2022,566,NGA,Nigeria,X,Export,757,CHE,Switzerland,0,W00,World,H6,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.15,FALSE,8,kg,3.15,FALSE,3.15,FALSE,0,FALSE,,179998.704,179998.704,0,TRUE,FALSE
C,A,20220101,2022,52,2022,566,NGA,Nigeria,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,230,FALSE,8,kg,230,FALSE,230,FALSE,0,FALSE,,2011916.35,2011916.35,0,TRUE,FALSE
C,A,20230101,2023,52,2023,566,NGA,Nigeria,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3217.799,TRUE,-1,N/A,0,FALSE,3217.799,TRUE,0,FALSE,,141061875.6,141061875.6,6,FALSE,TRUE
C,A,20230101,2023,52,2023,566,NGA,Nigeria,X,Export,757,CHE,Switzerland,0,W00,World,H6,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3217.799,TRUE,-1,N/A,0,FALSE,3217.799,TRUE,0,FALSE,,141061875.6,141061875.6,6,FALSE,TRUE
C,A,20230101,2023,52,2023,566,NGA,Nigeria,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,710811,"Metals; gold, non-monetary, powder",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3217.799,TRUE,8,kg,929961.8,FALSE,3217.799,TRUE,0,FALSE,,141061875.6,141061875.6,6,FALSE,TRUE
C,A,20230101,2023,52,2023,566,NGA,Nigeria,X,Export,757,CHE,Switzerland,0,W00,World,H6,HS,TRUE,710811,"Metals; gold, non-monetary, powder",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3217.799,TRUE,8,kg,929961.8,FALSE,3217.799,TRUE,0,FALSE,,141061875.6,141061875.6,6,TRUE,FALSE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,242131.663,TRUE,-1,N/A,0,FALSE,242131.663,TRUE,,FALSE,,6092571758,6092571758,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.3,FALSE,8,kg,0.3,FALSE,0.3,FALSE,,FALSE,,12467.59,12467.59,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,56,BEL,Belgium,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,62.81,FALSE,8,kg,62.81,FALSE,62.81,FALSE,,FALSE,,2581128.327,2581128.327,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,76,BRA,Brazil,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,47.35,FALSE,8,kg,47.35,FALSE,47.35,FALSE,,FALSE,,1978182.651,1978182.651,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,124,CAN,Canada,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.03,FALSE,8,kg,1.03,FALSE,1.03,FALSE,,FALSE,,41956.43,41956.43,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9.26,FALSE,8,kg,9.26,FALSE,9.26,FALSE,,FALSE,,37228.055,37228.055,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,208,DNK,Denmark,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.07,FALSE,8,kg,0.07,FALSE,0.07,FALSE,,FALSE,,2596.704,2596.704,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,233,EST,Estonia,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.94,FALSE,8,kg,0.94,FALSE,0.94,FALSE,,FALSE,,39696.448,39696.448,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,251,FRA,France,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.8,FALSE,8,kg,1.8,FALSE,1.8,FALSE,,FALSE,,77487.219,77487.219,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.02,FALSE,8,kg,1.02,FALSE,1.02,FALSE,,FALSE,,42448.75,42448.75,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1460.62,FALSE,8,kg,1460.62,FALSE,1460.62,FALSE,,FALSE,,60467727.57,60467727.57,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,352,ISL,Iceland,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.28,FALSE,8,kg,0.28,FALSE,0.28,FALSE,,FALSE,,11313.486,11313.486,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,380,ITA,Italy,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6.78,FALSE,8,kg,6.78,FALSE,6.78,FALSE,,FALSE,,277779.343,277779.343,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,392,JPN,Japan,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.95,FALSE,8,kg,0.95,FALSE,0.95,FALSE,,FALSE,,38655.712,38655.712,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14.45,FALSE,8,kg,14.45,FALSE,14.45,FALSE,,FALSE,,597504.801,597504.801,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,414,KWT,Kuwait,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.84,FALSE,8,kg,1.84,FALSE,1.84,FALSE,,FALSE,,76181.664,76181.664,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,422,LBN,Lebanon,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2329.05,FALSE,8,kg,2329.05,FALSE,2329.05,FALSE,,FALSE,,97431187.05,97431187.05,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,470,MLT,Malta,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.56,FALSE,8,kg,1.56,FALSE,1.56,FALSE,,FALSE,,65412.056,65412.056,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,586,PAK,Pakistan,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,149,FALSE,8,kg,149,FALSE,149,FALSE,,FALSE,,5183509.859,5183509.859,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,620,PRT,Portugal,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6.74,FALSE,8,kg,6.74,FALSE,6.74,FALSE,,FALSE,,302478.618,302478.618,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,634,QAT,Qatar,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3,FALSE,8,kg,3,FALSE,3,FALSE,,FALSE,,149345.513,149345.513,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,682,SAU,Saudi Arabia,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.81,FALSE,8,kg,3.81,FALSE,3.81,FALSE,,FALSE,,15818.968,15818.968,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,694,SLE,Sierra Leone,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9,FALSE,8,kg,9,FALSE,9,FALSE,,FALSE,,393443.448,393443.448,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,73729.3,FALSE,8,kg,73729.3,FALSE,73729.3,FALSE,,FALSE,,2860445527,2860445527,0,FALSE,TRUE
C,A,20180101,2018,52,2018,288,GHA,Ghana,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26731.4,FALSE,8,kg,26731.4,FALSE,26731.4,FALSE,,FALSE,,916231515.6,916231515.6,0,FALSE,TRUE
